income,loan_amount,employment_years,age,credit_score,existing_loans,dependents,loan_term_months,interest_rate,late_payments,credit_utilization,savings_balance,checking_balance,has_credit_card,has_mortgage,default
118110,820527,22,40,346,0,2,48,21.44,8,0.73,34282,88718,1,1,1
161518,835844,32,45,712,0,0,48,5.29,5,0.98,89944,27400,1,1,1
96042,569971,14,63,576,7,4,60,15.22,6,0.65,457716,118717,0,1,1
22446,510310,33,65,349,5,3,48,16.32,4,0.53,211092,22747,1,0,1
152792,33419,14,39,649,5,4,12,22.1,8,0.21,313305,29161,1,1,0
78656,491058,4,65,757,2,1,24,5.71,3,0.52,310068,119472,1,1,0
66265,95057,8,28,899,7,0,36,17.49,6,0.75,263170,191992,0,1,1
52967,423970,26,27,539,4,3,24,9.77,1,0.85,27312,8212,0,0,1
73258,21872,27,67,681,2,0,24,5.35,2,0.98,91329,94091,1,1,0
145764,888109,8,54,610,2,1,60,19.94,5,0.68,388721,71698,0,1,1
68625,303448,35,21,763,7,1,48,14.59,3,0.88,197264,145490,1,1,1
156146,300020,8,30,702,4,4,60,23.74,1,0.99,107215,15336,0,1,0
276276,172333,30,38,880,3,2,24,24.83,2,0.83,44700,70341,0,0,0
199202,183807,13,56,320,7,1,24,15.49,6,0.65,37855,137745,1,0,1
108992,762183,14,29,773,7,4,24,9.54,3,0.96,41022,164443,0,1,1
73085,61024,1,60,516,7,3,12,11.62,5,0.6,428760,36457,1,1,1
59701,974872,31,23,723,1,1,24,21.84,3,0.28,68777,18905,0,1,0
70749,920340,26,56,720,0,2,24,12.18,7,0.52,314307,52424,0,1,1
290615,915164,6,31,720,6,4,12,7.0,7,0.63,35877,93890,0,1,1
191430,400598,13,63,653,0,2,60,23.56,0,0.33,232622,16145,0,0,0
123661,16887,28,65,460,5,4,12,22.46,9,0.6,34064,51316,1,1,1
134814,591356,39,28,591,3,3,12,21.3,2,0.38,200136,29552,1,0,1
48975,470431,19,48,881,1,4,36,10.51,0,0.96,74927,162236,1,1,1
188666,492174,38,66,793,6,2,48,23.0,0,0.9,322601,229,1,0,1
285393,992583,4,59,471,4,1,24,7.98,5,0.83,491747,84176,1,0,1
138589,386044,17,68,596,7,2,60,12.16,0,0.75,378838,73987,0,0,1
81929,505716,7,63,707,6,1,60,5.82,3,0.96,26057,159013,1,0,1
41541,36806,6,59,879,6,4,60,18.32,8,0.8,21667,90771,0,1,1
195733,502403,23,53,526,0,3,48,20.91,9,0.84,439970,175766,0,1,1
110594,192109,21,49,426,5,4,60,19.33,5,0.65,327365,163322,0,1,1
106330,849263,19,26,581,1,3,24,15.73,1,0.4,194424,198665,0,0,1
78851,524317,26,38,345,3,3,48,5.39,1,0.8,164420,130589,1,1,1
143818,540145,19,61,712,3,3,60,24.14,6,0.57,463583,6139,1,1,1
85552,582716,5,66,641,2,1,60,6.21,6,0.69,186973,40301,0,0,1
158155,732369,7,28,359,5,0,60,6.94,1,0.79,35931,185362,1,1,1
188915,422760,14,61,637,6,2,12,23.28,1,0.41,289743,2316,1,1,0
49118,628883,21,24,528,4,4,12,12.17,5,0.13,416727,122001,1,1,1
262115,196943,34,65,887,4,2,24,17.95,7,0.36,294583,75445,1,0,0
196733,638959,12,65,350,5,0,12,14.7,4,0.9,253656,17554,1,1,1
216527,786692,27,35,745,7,1,24,17.38,4,0.96,215776,16866,0,0,1
115918,902813,19,23,583,5,2,24,15.88,5,0.47,484442,192252,1,1,1
269377,389998,28,51,421,2,0,12,17.77,5,0.76,321947,181161,1,0,1
209449,411694,4,34,422,7,3,48,17.81,0,0.45,192879,140800,0,1,0
112119,40374,2,42,362,3,3,60,22.51,3,0.41,461868,167567,0,0,0
65156,449351,26,29,534,0,3,12,9.02,9,0.74,332131,88613,1,1,1
264364,989619,4,42,315,4,0,60,10.05,7,0.96,226758,29771,0,1,1
26230,481175,19,64,837,4,1,48,5.22,8,0.78,227720,142615,1,1,1
84127,527042,22,66,796,6,0,24,19.35,6,0.28,449062,130147,0,0,1
87160,298359,31,63,447,2,0,60,9.66,3,0.97,135076,93527,0,1,1
45811,301993,11,40,538,7,1,24,9.94,5,0.18,337894,48406,1,1,1
79227,410421,31,41,454,2,3,12,5.92,5,0.12,277533,89057,0,1,1
60708,360023,15,41,895,4,3,48,18.19,6,0.92,489432,29338,1,1,1
226804,202573,26,29,598,5,2,12,16.89,3,0.66,374354,61079,1,0,0
78131,400830,0,29,521,0,3,60,13.96,2,0.92,178496,160943,0,0,1
219083,706303,11,28,602,5,3,60,15.99,2,0.85,478212,43404,1,0,1
214873,875140,12,35,777,2,4,48,9.45,2,0.18,439198,194917,1,1,0
200466,329977,7,35,819,2,1,60,11.6,8,0.53,270142,164572,1,1,0
106642,269265,38,42,692,2,1,36,13.54,7,0.85,42584,152037,1,1,1
188451,43423,28,47,695,6,1,12,9.54,2,0.41,214374,197957,0,0,0
265441,54050,38,64,370,4,0,12,9.31,3,0.67,246013,47547,0,1,0
192042,435702,15,55,531,6,2,24,20.56,6,0.19,250790,143618,1,1,1
107059,309369,4,36,611,0,4,12,7.76,1,0.34,60880,89042,0,1,0
94006,148816,32,47,697,7,2,36,11.3,6,0.91,230901,116102,0,0,1
129438,35959,19,50,389,4,4,48,6.42,9,0.34,48413,157455,0,0,1
238658,788759,37,53,316,3,4,24,5.64,2,0.45,114175,116222,1,0,1
108841,757769,35,35,754,2,2,60,9.73,1,0.55,6375,196702,1,1,0
80135,445990,31,54,371,5,1,36,6.09,6,0.52,479668,129253,0,1,1
120389,643014,1,25,716,7,1,60,9.22,3,0.97,494141,142806,1,0,1
74221,788406,11,32,854,1,1,60,14.32,8,0.8,322513,15096,1,0,1
99863,454790,38,55,559,6,2,12,11.77,2,0.18,298785,196822,1,0,1
136536,286106,11,25,573,6,4,12,10.63,8,0.47,394625,97239,0,0,1
56376,123327,33,23,595,6,1,36,13.41,9,0.95,482067,71606,0,1,1
98733,503698,33,48,790,0,2,36,16.15,6,0.31,147233,100206,1,0,1
65100,926429,11,42,435,2,3,36,9.55,3,0.19,178693,77676,0,0,1
241099,389476,16,51,311,5,0,24,13.82,8,0.46,418995,79769,1,0,1
55445,634112,5,29,338,7,4,12,14.1,2,0.23,365319,198021,1,0,1
137884,265318,29,47,331,5,0,24,6.16,1,0.68,244273,72710,1,0,0
116599,482063,21,27,630,2,3,60,10.36,7,0.83,435397,123667,1,1,1
80392,310285,36,66,447,1,4,24,14.99,4,0.36,398439,86953,0,1,1
113051,90662,22,41,655,7,2,12,18.42,6,0.43,473275,163027,1,0,0
32454,64122,15,56,830,4,4,60,22.82,0,0.42,220842,126149,0,1,0
269102,10730,25,33,557,4,1,36,15.23,2,0.64,32362,104903,1,1,0
200440,271545,39,36,671,6,0,48,12.45,2,0.96,389716,114774,1,0,0
289793,288897,30,54,839,4,4,24,18.23,0,0.24,488772,88551,0,1,0
259879,187812,1,35,797,4,2,48,11.91,9,0.35,378295,70282,0,0,1
157456,978076,2,61,574,1,1,36,9.38,3,0.95,466639,199626,1,0,1
279917,421936,23,32,567,1,0,48,24.34,4,0.82,327719,112193,0,0,1
172412,911052,26,52,500,0,3,48,19.65,4,0.28,287895,41116,1,0,1
200957,399436,36,56,535,1,2,36,10.33,4,0.35,108179,184525,0,1,1
42334,712159,35,39,428,1,0,48,10.56,3,0.17,282325,50732,1,0,1
91107,344278,16,65,833,1,0,48,6.91,7,0.66,249113,136499,1,0,1
30694,996671,39,32,888,3,0,60,7.24,2,0.84,329850,35707,0,1,1
98367,728739,29,24,738,6,1,12,8.65,8,0.22,326664,125981,1,1,1
231808,696361,3,33,314,6,3,60,23.09,5,0.39,403459,81169,0,1,1
202645,932799,17,51,452,7,2,48,6.75,6,0.53,107834,119292,0,1,1
176021,873300,39,51,402,3,2,36,18.78,7,0.77,108481,5228,0,1,1
101884,78910,26,27,681,0,2,36,8.15,2,0.37,105056,5113,1,1,0
298639,331571,30,32,483,4,3,48,8.49,6,0.87,26995,109410,1,1,1
116404,278823,37,63,547,7,0,60,20.16,1,0.46,275651,33976,0,1,1
162532,561923,39,35,810,1,0,12,14.22,2,0.35,440470,33994,0,0,0
133918,460893,11,44,366,7,1,24,18.72,7,0.22,315147,34261,1,0,1
109501,262052,30,68,712,0,0,12,17.23,4,0.95,495459,5679,0,0,1
208583,741258,27,67,601,1,2,36,16.24,0,0.42,332424,44770,1,0,0
58724,853196,35,65,400,5,1,12,10.4,5,0.62,424753,138894,0,0,1
165833,635780,25,28,421,3,2,48,7.45,0,1.0,496355,157608,1,0,1
95153,147321,12,21,443,1,0,36,9.89,9,0.53,32180,123248,0,0,1
255450,294546,17,31,588,5,1,36,20.33,0,0.4,439585,79134,1,1,0
88108,359045,16,44,374,5,4,60,6.29,1,0.37,245442,42915,0,0,1
265861,568375,31,59,486,4,3,12,23.47,6,0.71,312085,124473,0,0,1
238900,471740,36,22,434,2,4,48,21.22,2,0.62,135836,148241,0,1,0
160995,45247,21,42,545,3,1,24,9.09,5,0.47,237737,24358,0,1,1
77676,874300,34,53,700,0,1,12,15.51,6,0.83,269339,85966,1,0,1
50182,800801,15,37,617,6,3,60,21.47,0,0.4,471793,48091,0,0,0
103042,87312,2,67,758,7,2,36,9.44,2,0.13,215211,73096,0,1,0
284101,669939,21,40,547,3,1,12,11.46,6,0.11,454651,34917,1,0,1
246714,562002,30,65,387,5,4,48,21.1,2,0.6,483952,106529,1,1,1
176865,299592,15,22,808,1,3,60,23.55,8,0.37,25318,3846,1,0,0
108618,580845,1,58,447,1,0,60,24.97,6,0.83,199905,185446,0,0,1
75931,72564,39,24,848,3,0,60,16.63,0,0.76,163062,109544,0,1,0
66637,804799,21,21,690,0,0,24,11.19,7,0.44,299810,165446,0,1,1
283902,374947,13,36,883,4,3,12,12.34,9,0.4,410465,34998,0,1,0
83566,756254,13,50,451,7,1,60,11.81,6,0.49,334521,143913,0,1,1
253717,809766,4,55,618,6,0,60,9.65,8,0.27,354090,12388,1,0,1
184311,60233,26,33,491,7,3,24,16.91,6,0.15,321517,24799,0,1,1
73569,821721,15,32,354,4,0,48,23.33,7,0.66,310772,2969,0,1,1
60584,731031,3,59,448,5,1,60,16.6,5,0.77,461074,46185,1,0,1
298626,740418,22,31,385,5,1,60,12.22,2,0.13,114317,4385,0,0,1
138337,63089,9,21,316,3,3,36,10.62,6,0.2,27528,184030,1,1,1
153229,811864,30,42,549,2,1,36,24.61,8,0.67,59918,146085,1,0,1
253955,163895,16,36,496,6,3,12,16.93,9,0.26,81985,149866,1,1,1
267937,773272,38,65,876,5,3,48,8.82,1,0.58,47587,149665,1,1,0
127919,160170,26,23,365,1,2,48,13.22,7,0.85,276118,42617,1,1,1
229105,638438,39,29,639,2,0,60,18.59,7,0.86,424654,1152,0,0,1
214293,93034,14,46,810,0,4,24,19.28,4,0.82,247036,195513,0,1,1
232612,270658,23,31,721,7,4,36,24.18,7,0.86,183171,73092,0,1,1
101255,926815,34,61,490,6,2,24,19.76,6,0.59,103487,45957,1,1,1
194043,776752,12,65,758,1,2,36,6.13,8,0.79,389487,74756,1,0,1
141467,796844,13,62,825,4,4,24,16.74,1,0.62,72660,127550,1,1,0
197903,232440,5,49,457,1,1,24,18.4,2,0.39,340613,168410,0,1,0
284113,277413,5,42,790,6,4,60,11.74,1,0.83,220340,171200,1,1,0
294772,675033,31,47,806,7,2,48,20.65,2,0.7,413476,22586,1,1,0
141859,317538,20,48,751,5,3,36,20.27,4,0.25,390641,97137,0,0,1
102554,82199,20,69,739,0,1,60,13.12,3,0.26,392935,118358,1,1,0
153673,653147,29,63,476,1,1,24,20.07,1,0.26,393356,145966,0,1,1
35639,811760,21,60,668,6,0,60,15.63,2,0.52,83616,73318,0,1,0
176384,294838,18,35,449,2,2,48,16.72,7,0.61,244448,128722,1,0,1
210474,580259,1,23,368,1,4,36,17.58,4,0.16,233188,125276,1,1,1
118911,892700,32,41,392,2,3,36,23.33,1,0.68,109523,122945,0,1,1
124725,705456,0,44,676,5,0,48,22.66,9,0.94,281212,112499,1,1,1
221866,145540,23,60,439,2,0,12,9.85,7,0.47,187141,131836,0,0,1
55833,211636,20,52,464,4,2,60,10.17,5,0.83,247008,191244,0,1,1
81093,427240,39,24,308,4,4,36,7.42,1,0.45,25229,35817,1,0,1
191093,394743,9,67,562,6,3,48,24.61,6,0.65,39610,160636,0,0,1
50595,562256,11,59,620,5,1,36,10.25,8,0.83,221342,85894,0,0,1
38569,317767,22,62,545,6,4,24,12.93,5,0.88,267669,153495,0,0,1
158577,379999,11,69,518,5,1,24,12.24,3,0.72,290745,108500,0,0,1
283323,671252,15,40,820,2,3,48,11.86,3,0.76,336067,132081,1,0,1
248368,394341,2,50,869,0,1,12,17.33,2,0.56,379279,14323,0,0,0
207159,704562,1,27,674,5,2,60,9.15,2,0.33,149204,79898,1,1,1
226720,121854,5,61,888,3,1,12,14.49,9,0.21,413317,76526,1,0,0
296560,10229,21,49,688,0,0,12,9.33,7,0.64,192593,191023,0,1,0
170200,142076,2,48,879,1,1,36,11.74,5,0.54,324929,90290,0,0,0
89034,908737,8,30,476,3,3,36,20.65,5,0.54,97632,72706,1,1,1
156550,503135,20,61,343,3,2,24,5.07,6,0.2,10303,27141,1,0,1
156870,860315,36,32,761,4,2,36,19.31,7,0.84,19899,196928,1,0,1
200429,274425,32,25,886,2,4,36,6.62,0,0.9,206286,16060,0,1,0
101231,733254,0,48,500,3,3,12,9.54,6,0.1,365838,80576,0,0,1
234801,809352,0,29,709,7,1,48,23.0,9,0.86,342899,13090,0,1,1
249083,389022,6,23,813,7,0,48,17.85,7,0.24,368360,143155,1,1,0
164236,416168,36,27,764,5,2,36,22.0,3,0.99,63253,73875,1,1,1
66804,48704,39,40,880,7,3,12,11.03,3,0.98,87876,91190,0,0,0
49008,855128,11,21,634,6,1,36,23.64,7,0.48,270230,66805,1,0,1
65836,638525,31,37,857,3,0,12,16.85,2,0.79,170144,135708,0,0,1
98102,315721,26,68,861,6,4,60,22.76,5,0.16,142494,27827,1,0,1
268056,648678,28,42,765,5,4,60,23.81,3,0.37,495037,198928,1,1,0
79075,766466,1,49,701,6,3,36,15.4,8,0.12,451893,144841,1,1,1
80303,500262,18,55,823,0,1,60,20.26,8,0.39,436787,172639,1,0,1
247563,312637,24,47,856,2,2,36,17.11,8,0.75,196623,141318,0,1,1
72025,980093,34,44,331,0,4,12,6.54,1,0.52,477577,75881,1,1,1
221713,788247,0,63,388,4,1,48,23.99,7,0.18,164977,155944,1,1,1
123940,798764,27,67,803,1,3,36,14.25,4,0.35,371554,130338,1,0,1
119507,132844,17,62,503,7,4,12,20.01,7,0.25,457947,175122,0,1,1
111984,484479,17,35,809,2,4,48,8.07,2,0.39,239251,21775,0,0,0
72176,902414,23,28,711,1,0,60,19.43,1,0.38,262681,173527,0,0,0
42528,724092,28,56,873,1,0,60,16.94,8,0.51,155607,116371,1,0,1
22191,285547,18,59,355,0,0,36,12.39,9,0.34,358269,117567,1,1,1
177326,36488,30,56,416,4,3,36,17.02,0,0.54,367512,15156,0,1,0
67378,29541,30,44,512,2,3,24,22.0,9,0.37,313254,124576,1,0,1
123994,120857,21,45,864,4,4,24,15.95,6,0.72,117110,196970,1,1,1
237816,100657,28,41,479,6,4,24,9.52,5,0.89,332757,181793,1,0,1
212542,622254,19,23,648,2,4,36,24.1,9,0.87,442788,16420,0,0,1
256995,372946,1,26,832,6,2,48,7.55,6,0.87,55932,64043,1,0,1
192171,460872,3,64,368,4,0,48,12.63,9,0.79,335589,87474,1,1,1
55216,734724,18,66,503,5,4,12,12.31,9,0.7,81644,68813,1,0,1
84469,403904,6,30,521,1,3,60,24.93,0,0.69,431643,47095,1,0,1
298631,96621,15,27,323,5,1,60,6.99,5,0.93,219565,109110,1,0,1
56815,87116,32,65,429,6,1,48,21.89,5,0.63,342051,142133,0,0,1
245053,449629,38,50,769,7,2,48,5.23,9,0.4,235010,145861,1,0,0
236557,367956,19,36,449,3,2,12,13.3,9,0.22,374659,167501,1,0,1
112338,802200,3,65,368,5,0,36,20.83,8,0.68,168415,191942,1,1,1
275498,722190,14,36,584,1,3,36,8.24,9,0.38,183045,120932,1,1,1
206892,526061,29,45,522,4,1,60,10.82,0,0.4,84311,87225,0,1,1
73974,557646,38,46,461,4,4,36,10.3,6,0.27,35329,87719,0,0,1
232455,13459,13,42,648,0,0,48,22.07,1,0.77,116634,1930,1,0,0
40030,784557,5,41,824,2,3,60,17.08,3,0.23,478524,172226,0,0,0
259358,22622,21,31,400,3,1,36,19.88,6,0.31,324105,196129,0,1,1
230899,877886,17,47,311,6,1,36,9.49,0,0.98,350689,123971,0,1,1
233121,435901,14,58,698,3,3,48,14.37,5,0.74,444138,161325,1,0,1
232433,473551,20,31,578,7,3,60,18.07,3,0.25,77899,112758,1,0,1
280023,681878,35,68,300,7,0,60,19.48,1,0.5,76932,47381,0,0,1
279334,829349,11,67,359,4,3,60,7.56,4,0.59,36487,103965,1,0,1
287434,278556,26,45,784,6,2,24,24.16,5,0.46,93037,105719,0,0,0
266686,256115,10,54,876,4,3,48,18.99,9,0.83,226505,89588,0,0,1
254901,339139,30,38,455,5,1,12,9.1,7,0.29,129388,170942,0,0,1
144605,232277,0,40,699,6,2,60,7.61,0,0.44,33045,54196,1,0,0
152891,685583,24,35,474,7,2,24,11.92,3,0.23,279562,128324,1,1,1
248376,239670,24,34,390,2,1,12,7.98,0,0.99,266980,190892,1,0,1
294880,111231,16,30,375,7,3,36,16.3,6,0.91,342908,42115,0,1,1
177855,80639,6,60,427,5,0,60,20.57,8,0.27,455288,84316,1,0,1
293624,601899,31,22,338,7,0,36,16.51,6,0.79,135391,38008,0,0,1
186735,763600,24,66,472,7,4,24,24.69,1,0.88,173012,188320,0,0,1
128624,565665,17,43,694,2,2,48,19.73,9,0.58,329152,160148,1,1,1
170652,958939,34,24,601,4,0,60,22.96,8,0.99,75957,111610,1,1,1
187493,581634,25,35,841,0,2,48,12.66,5,0.28,325787,134455,0,0,1
33147,40653,11,69,548,4,4,24,14.92,4,0.58,137627,89857,0,1,1
59022,197161,38,64,661,7,1,60,10.24,1,0.89,271062,169583,1,1,1
118718,445379,13,35,827,0,4,36,14.12,5,0.72,129834,58273,1,1,1
215199,733214,7,60,455,3,2,24,14.64,5,0.51,432387,178912,1,1,1
222945,131716,21,49,328,7,2,12,17.0,5,0.13,101393,64049,1,0,1
28146,265582,11,53,472,4,4,60,19.69,4,0.16,406449,165309,1,0,1
295931,181864,31,27,353,7,0,60,19.46,3,0.81,191988,8631,0,0,1
198860,943620,12,38,597,1,4,36,12.05,4,0.82,431473,50579,1,0,1
210251,631260,32,42,652,3,3,24,14.56,6,0.16,245841,181154,1,1,1
63028,168496,0,45,880,2,2,36,19.6,9,0.28,19841,70724,1,0,1
203094,692449,27,24,541,2,4,60,11.36,6,0.88,148989,57941,0,0,1
45598,741324,2,65,418,7,3,12,14.76,9,0.75,228141,88256,0,1,1
40354,459393,15,25,772,0,4,12,9.25,0,0.24,127973,29824,0,1,0
266810,95696,31,32,833,0,2,48,16.79,9,0.79,421950,153267,1,1,1
186792,380163,9,42,727,0,4,48,6.53,1,0.57,36528,10322,0,0,0
298871,676276,0,61,385,6,2,48,21.24,8,0.67,491969,61916,1,0,1
249979,609220,6,43,846,5,4,36,20.68,6,0.73,287292,59518,0,0,1
181987,709928,6,24,659,2,4,48,9.87,2,0.75,123317,62608,1,0,1
173388,425312,3,47,808,1,2,24,15.94,0,0.56,115101,6662,0,1,0
157655,436795,3,22,498,7,2,24,13.81,0,0.39,446579,72085,1,0,1
222652,699638,24,60,836,2,0,24,9.27,9,0.12,204308,193163,0,0,1
69899,251096,4,56,752,3,1,24,13.09,6,0.14,345361,138515,1,1,1
208915,46215,6,39,358,2,4,36,6.83,7,0.34,96639,148686,0,0,1
154428,161007,2,28,776,5,4,24,14.91,0,0.19,65074,142597,0,1,0
221796,392694,34,46,708,5,3,60,5.68,7,0.42,315829,123510,1,0,0
140586,310170,10,35,889,5,1,24,16.29,9,0.46,46780,174444,1,0,1
297955,512850,11,26,811,6,1,12,13.01,7,0.35,465916,39988,1,1,0
89769,379535,38,36,893,2,0,60,11.52,2,0.92,261679,78842,1,1,1
26246,12877,15,64,782,5,1,36,24.13,5,0.9,285358,125469,0,1,1
148619,71181,6,67,759,0,2,24,15.64,9,0.33,373498,191621,1,1,0
87271,128591,20,67,533,1,4,12,14.87,6,0.94,343510,167974,0,0,1
188662,945472,9,44,677,4,2,12,18.6,1,0.19,496087,15876,0,0,0
296566,110559,17,26,457,4,0,12,17.2,3,0.53,101402,25061,0,1,0
119183,637379,28,35,836,7,2,36,13.71,6,0.88,82902,160367,1,0,1
103425,156414,25,23,528,4,4,60,14.39,5,0.91,447262,59553,1,1,1
123601,705818,29,64,882,5,0,36,16.57,0,0.35,71846,149603,1,0,0
139797,695300,0,47,634,6,1,24,13.03,6,0.67,174064,181927,0,0,1
96033,573499,37,66,828,7,3,24,18.38,5,0.93,372215,152204,1,0,1
167728,800560,14,24,723,7,4,24,20.99,1,0.46,319666,121760,1,1,0
252271,625890,24,27,784,6,0,48,15.33,5,0.73,275375,35539,0,1,1
211288,370011,18,58,466,6,3,24,14.34,0,0.24,229060,166809,0,1,0
103526,717535,27,57,725,1,4,60,17.9,9,0.2,291193,28090,0,0,1
82034,382509,32,46,408,2,1,60,18.6,2,0.47,47195,86248,1,1,1
283468,462086,14,27,403,0,3,36,7.57,3,0.26,480013,93369,1,1,0
226857,56855,13,22,325,0,3,24,16.48,6,0.24,35050,63125,1,0,1
40286,243118,37,63,458,3,0,12,13.02,8,0.73,407941,49676,1,0,1
170578,913128,34,60,793,1,4,60,10.83,3,0.74,296166,49508,0,1,1
46730,903249,31,48,548,0,1,60,15.35,1,0.42,393072,15687,0,0,1
254730,976314,13,49,731,6,0,24,18.75,7,0.68,104462,70625,1,1,1
212986,605964,12,68,828,3,3,36,23.06,2,0.16,203552,25918,1,0,0
285038,816123,20,62,465,6,3,24,17.65,2,0.54,223383,44862,1,1,1
179011,865242,11,21,741,0,3,36,19.11,5,0.71,156727,139701,1,0,1
210256,933189,14,38,393,3,0,36,15.59,4,0.19,129898,142415,1,1,1
142336,129018,23,39,717,7,1,24,24.17,8,0.68,369329,36591,1,0,0
67563,382640,19,68,811,6,1,24,9.59,1,0.37,281116,150317,0,1,0
185801,134108,0,65,819,6,0,24,8.14,9,0.85,163141,143524,0,1,1
254238,412746,13,40,708,6,4,24,19.73,6,0.59,400921,175618,1,1,0
147481,615362,1,50,333,2,0,60,14.01,5,0.75,154854,12228,0,0,1
114685,629372,7,50,760,7,2,48,19.39,4,0.39,402607,32254,1,1,1
69165,724707,10,27,503,3,3,60,6.93,5,0.46,433836,176786,0,1,1
67993,718960,19,42,725,5,1,60,21.41,0,0.18,496095,16697,1,1,0
131318,249882,16,43,464,4,2,36,7.45,2,0.67,498456,102010,1,1,0
135433,750295,11,55,448,2,2,12,23.59,9,0.4,250666,155279,1,0,1
77314,227781,19,35,825,2,4,36,19.98,5,0.6,494401,143452,1,1,1
263891,219977,9,55,452,5,3,48,20.59,8,0.69,265498,170112,1,1,1
259578,242319,20,30,650,1,0,60,23.39,5,0.92,389763,176082,0,0,1
178261,534197,2,44,534,1,3,48,5.82,9,0.89,61556,123503,0,1,1
296784,165101,3,58,326,7,2,12,23.16,8,0.87,5674,182267,1,1,1
221178,650771,23,23,657,3,2,60,7.25,0,0.89,427621,182760,0,1,1
257085,787423,36,69,719,3,1,12,11.17,5,0.71,406028,43169,0,1,1
186786,901064,26,65,470,3,4,24,23.1,7,0.78,486773,144746,0,1,1
131115,962393,30,36,460,0,3,12,14.83,4,0.14,32834,34318,1,1,1
190404,75166,9,48,316,2,0,60,13.67,9,0.45,373621,96887,1,1,1
106426,728238,3,46,534,5,2,60,12.4,3,0.88,475539,74190,1,0,1
171534,513987,11,28,563,6,0,60,15.54,0,0.31,277146,159483,0,1,1
267407,561954,14,54,373,7,0,48,12.58,0,0.52,284319,190155,0,0,1
290271,318272,25,46,500,4,0,48,15.21,9,0.26,97046,111453,0,1,1
298856,841139,33,27,477,3,2,36,24.03,4,0.71,370377,117068,0,0,1
214573,861811,0,56,734,2,0,36,5.49,4,0.46,341168,41825,1,0,1
163534,63437,17,51,315,0,1,12,24.06,5,0.71,404771,198705,1,1,1
292541,892707,8,50,704,5,1,24,20.75,4,0.96,497133,63177,1,0,1
41101,138014,33,59,421,0,1,12,17.5,1,0.72,114990,22511,1,0,1
65196,115451,29,65,568,5,4,48,8.57,8,0.94,498270,176643,0,0,1
222208,585129,3,43,488,5,1,48,15.12,4,0.14,436558,186319,1,0,1
202390,682400,23,36,843,4,1,12,14.13,1,0.83,31730,183279,0,0,1
228392,716562,25,46,580,7,1,24,15.16,8,0.42,164215,125348,0,1,1
100560,344503,6,41,555,5,3,12,17.58,1,0.71,40452,77021,0,0,1
160697,493256,20,33,753,5,4,60,20.05,5,0.64,457629,29021,1,0,1
113553,740077,13,46,317,3,3,60,22.95,1,0.87,176454,12535,1,1,1
97972,857105,33,29,562,4,0,36,5.1,0,0.34,190623,113702,1,1,1
128700,492112,9,26,701,0,1,60,21.81,9,0.4,449087,38252,1,0,1
26747,765217,10,42,897,2,4,24,12.07,8,0.3,409538,23487,0,0,1
236524,38673,39,40,543,5,2,12,17.1,3,0.58,286791,99587,0,1,0
55497,299161,6,44,594,7,0,24,8.33,7,0.42,126927,92348,1,1,1
94323,443257,34,45,491,2,3,48,10.87,3,0.5,116676,35613,0,1,1
23910,663619,39,53,346,5,4,48,8.91,7,0.69,208447,151591,1,0,1
121800,679120,27,62,417,6,3,36,16.72,7,0.64,355406,116741,0,1,1
187640,582580,14,39,580,3,0,60,23.16,1,0.27,246674,112858,0,0,1
159234,247329,37,59,822,7,3,48,21.65,1,0.55,79410,178316,0,0,0
268396,945905,0,28,712,0,2,24,9.25,2,0.48,421626,164164,1,0,1
96798,936720,13,32,568,6,2,24,11.75,5,0.6,44864,100944,1,0,1
183370,351147,12,48,513,6,2,12,23.89,1,0.6,269656,125308,1,0,0
50270,385558,21,51,537,3,4,48,21.22,1,0.99,303598,152973,1,0,1
236308,814367,20,63,826,4,3,24,9.38,6,0.77,34820,139312,1,1,1
73054,617263,36,36,850,5,0,36,15.39,7,0.35,20595,46595,0,0,1
259877,919170,17,57,415,6,2,60,15.81,2,0.29,45253,100123,1,0,1
123241,175625,8,50,801,4,4,48,13.46,7,0.17,235951,115658,0,0,0
43801,340235,38,67,701,1,1,36,17.1,9,0.52,477716,117225,1,1,1
229971,861805,30,26,512,3,4,48,6.59,8,0.6,16176,143264,0,0,1
33683,115942,35,65,383,1,2,48,19.9,0,0.61,377617,159839,1,1,1
59162,248219,4,45,663,6,1,60,13.02,3,0.82,11049,6023,0,0,1
59225,48686,30,39,448,4,4,36,16.36,5,0.8,290271,143293,0,1,1
107704,287412,0,50,611,1,2,60,12.03,4,0.7,204351,22806,1,1,1
35698,814113,21,62,557,2,3,48,18.13,2,0.86,212396,11796,1,1,1
182544,833859,14,57,849,1,4,60,21.38,5,0.72,159539,27493,1,1,1
275475,431180,25,43,730,0,1,60,8.9,7,0.92,221056,133771,1,0,1
175620,742347,28,48,814,0,0,60,15.5,9,0.24,195713,33237,0,0,1
113667,872157,26,46,367,7,1,36,18.45,9,0.65,164625,83309,1,1,1
97987,901069,33,22,447,2,4,24,8.9,5,0.44,480848,197676,1,1,1
58328,55916,20,24,472,0,1,12,10.5,5,0.49,6576,145643,1,1,1
37358,51197,11,40,807,6,1,12,23.67,8,0.68,456605,131802,1,1,0
288420,155302,34,60,829,7,0,12,15.53,1,0.24,104813,79980,0,0,0
288368,552198,33,62,383,6,1,60,10.36,3,0.44,495946,10667,1,0,0
